dt-timestamp(s),dt-temperature(degrees),pt-timestamp(s),pt-temperature(degrees),operation
3,22.871734,3,22.8435,Match
6,22.92714523,6,22.8745,Match
9,22.97622791,9,22.906,Match
12,23.02199375,12,22.906,Match
15,23.09113634,15,23.0625,Match
18,23.21568982,18,23.2185,Match
21,23.35623581,21,23.437,Match
24,23.51801422,-,-,Deletion
27,23.69185797,24,23.656,Match
30,23.88504308,27,23.8435,Match
33,24.08694758,30,24.0935,Match
36,24.30656706,33,24.3435,Match
39,24.53203071,36,24.6245,Match
42,24.77379551,39,24.875,Match
45,25.02454442,42,25.0935,Match
48,25.27849542,45,25.406,Match
51,25.54014666,48,25.687,Match
54,25.81578814,51,25.9375,Match
57,26.11979096,54,26.2185,Match
60,26.43606774,57,26.5625,Match
63,26.74605279,60,26.875,Match
66,27.09728787,63,27.156,Match
69,27.44955163,66,27.531,Match
72,27.79302317,69,27.8435,Match
75,28.14527143,72,28.2185,Match
78,28.48769343,75,28.531,Match
81,28.86979943,78,28.8435,Match
84,29.23874749,81,29.2185,Match
87,29.61461521,84,29.5625,Match
90,29.97766731,87,29.937,Match
93,30.34924521,90,30.2495,Match
96,30.70821943,93,30.5935,Match
99,31.04456461,96,30.937,Match
102,31.34291438,99,31.281,Match
105,31.62162806,102,31.5935,Match
108,31.86803132,105,31.8435,Match
111,32.09736554,108,32.0935,Match
114,32.29927148,111,32.375,Match
117,32.48631067,114,32.531,Match
120,32.65011056,-,-,Deletion
123,32.80094333,117,32.7495,Match
126,32.93211459,120,32.906,Match
129,33.05195358,123,33.062,Match
132,33.15521422,126,33.1875,Match
135,33.24854234,129,33.3435,Match
138,33.32793162,132,33.437,Match
141,33.39859062,135,33.531,Match
144,33.45758236,138,33.625,Match
147,33.50887465,141,33.6875,Match
150,33.55044344,144,33.75,Match
153,33.58520197,147,33.8125,Match
156,33.61190261,150,33.875,Match
159,33.6325587,153,33.906,Match
162,33.64658397,156,33.9375,Match
165,33.65522394,159,33.937,Match
168,33.65845506,162,33.9685,Match
-,-,165,33.9685,Insertion
-,-,168,34.0,Insertion
-,-,171,33.9995,Insertion
-,-,174,34.0,Insertion
-,-,177,33.9685,Insertion
-,-,180,33.9685,Insertion
-,-,183,33.9685,Insertion
-,-,186,33.9375,Insertion
-,-,189,33.9375,Insertion
171,33.65686879,192,33.875,Match
174,33.65092048,195,33.875,Match
177,33.640644,198,33.8435,Match
180,33.62690074,201,33.781,Match
183,33.60925185,204,33.7495,Match
186,33.5889031,207,33.7185,Match
189,33.56501205,210,33.656,Match
192,33.53907605,213,33.656,Match
195,33.50981408,216,33.6245,Match
198,33.47926401,219,33.531,Match
201,33.44565977,222,33.5,Match
204,33.4110481,225,33.437,Match
207,33.37371618,228,33.406,Match
210,33.33578335,231,33.3745,Match
213,33.29533802,234,33.3125,Match
216,33.25463474,237,33.281,Match
219,33.2115941,240,33.2185,Match
222,33.16859596,243,33.187,Match
225,33.1234105,246,33.125,Match
228,33.0785216,-,-,Deletion
231,33.03157882,249,33.062,Match
234,32.98514315,252,33.0,Match
237,32.93677048,255,32.9685,Match
240,32.88908611,258,32.906,Match
243,32.83956684,-,-,Deletion
246,32.79088725,261,32.8125,Match
249,32.74046251,264,32.781,Match
252,32.69100531,267,32.7185,Match
255,32.63987985,270,32.687,Match
258,32.58983211,273,32.625,Match
261,32.53818467,276,32.5935,Match
264,32.48770286,279,32.5,Match
267,32.43568335,282,32.5,Match
270,32.3849042,285,32.437,Match
273,32.33264109,288,32.3435,Match
276,32.28167992,291,32.312,Match
279,32.22928258,294,32.25,Match
282,32.17823894,297,32.1875,Match
285,32.12580006,300,32.1245,Match
288,32.07475813,303,32.0935,Match
291,32.02235853,306,32.031,Match
294,31.97138427,309,31.9995,Match
297,31.91909429,312,31.9375,Match
300,31.86825647,315,31.8745,Match
303,31.81612755,318,31.8125,Match
306,31.76546674,321,31.7495,Match
309,31.71355564,324,31.6875,Match
312,31.66312821,327,31.656,Match
315,31.61146292,330,31.6245,Match
318,31.56129986,333,31.5625,Match
321,31.50992266,336,31.4995,Match
324,31.46005359,339,31.4685,Match
327,31.40899182,342,31.406,Match
330,31.35944241,345,31.3435,Match
333,31.30872113,348,31.281,Match
336,31.25951325,351,31.281,Match
339,31.20915422,354,31.2185,Match
342,31.15898496,357,31.156,Match
345,31.11032037,360,31.0935,Match
348,31.06184216,363,31.062,Match
351,31.0122498,366,31.0,Match
354,30.96415686,369,30.937,Match
357,30.91496557,372,30.906,Match
360,30.86726663,375,30.8435,Match
363,30.81848551,378,30.812,Match
366,30.77118364,381,30.781,Match
369,30.72282464,384,30.7185,Match
372,30.67466188,387,30.656,Match
375,30.62799279,390,30.625,Match
378,30.58009973,393,30.562,Match
381,30.53399917,396,30.562,Match
384,30.48669803,399,30.5,Match
387,30.44085537,402,30.437,Match
390,30.39477929,405,30.375,Match
393,30.34930919,408,30.3435,Match
396,30.30282952,411,30.312,Match
399,30.25778509,414,30.25,Match
402,30.21174136,417,30.187,Match
405,30.16712717,420,30.187,Match
408,30.12231489,423,30.125,Match
411,30.07807677,426,30.0935,Match
414,30.03286408,429,30.062,Match
417,29.9890544,432,30.0,Match
420,29.94427792,435,29.937,Match
423,29.90089243,438,29.906,Match
426,29.85654986,441,29.875,Match
429,29.81344038,444,29.812,Match
432,29.76967412,447,29.812,Match
435,29.72712734,450,29.75,Match
438,29.68364412,453,29.687,Match
441,29.64151203,456,29.656,Match
444,29.59845337,459,29.625,Match
-,-,462,29.562,Insertion
447,29.55673295,465,29.562,Match
450,29.514095,468,29.5,Match
453,29.47278877,471,29.437,Match
456,29.43136477,474,29.437,Match
459,29.39027727,477,29.375,Match
462,29.34857319,480,29.3435,Match
-,-,483,29.312,Insertion
465,29.30803321,486,29.281,Match
468,29.26660469,489,29.25,Match
471,29.22646777,492,29.187,Match
474,29.18545045,495,29.156,Match
477,29.14571137,498,29.0935,Match
-,-,501,29.0935,Insertion
480,29.10510085,504,29.062,Match
483,29.06575604,507,29.031,Match
486,29.0255486,510,29.0,Match
489,28.98659364,513,28.937,Match
492,28.94678454,516,28.906,Match
495,28.90822179,519,28.875,Match
498,28.86960366,522,28.812,Match
501,28.83137626,525,28.812,Match
504,28.79128935,528,28.781,Match
507,28.75447191,531,28.7185,Match
510,28.71580248,534,28.687,Match
513,28.67833894,537,28.656,Match
516,28.64005585,540,28.625,Match
519,28.60296715,543,28.5935,Match
522,28.56508182,546,28.562,Match
-,-,549,28.531,Insertion
525,28.5291497,552,28.5,Match
528,28.4915873,555,28.4685,Match
531,28.45519845,558,28.406,Match
534,28.41801539,561,28.406,Match
537,28.38199208,564,28.375,Match
-,-,567,28.3435,Insertion
540,28.34518527,570,28.312,Match
543,28.30952635,573,28.281,Match
546,28.27308749,576,28.25,Match
549,28.23778626,579,28.2185,Match
552,28.20171298,582,28.156,Match
555,28.16676533,585,28.156,Match
558,28.1310537,588,28.125,Match
561,28.09645534,591,28.0935,Match
-,-,594,28.062,Insertion
564,28.06110046,597,28.031,Match
567,28.02684775,600,28.031,Match
570,27.99186085,603,27.9685,Match
573,27.95873615,606,27.937,Match
576,27.92404237,609,27.906,Match
579,27.89043287,612,27.875,Match
-,-,615,27.8435,Insertion
582,27.85608962,618,27.8435,Match
585,27.82281925,621,27.812,Match
-,-,624,27.75,Insertion
588,27.78882221,627,27.75,Match
591,27.75589268,630,27.7185,Match
594,27.72303326,633,27.7185,Match
597,27.69038677,636,27.656,Match
600,27.65703237,639,27.656,Match
603,27.62472019,642,27.5935,Match
606,27.59170363,645,27.562,Match
609,27.55971909,648,27.531,Match
612,27.5270514,651,27.531,Match
615,27.49617619,654,27.4685,Match
618,27.46379847,657,27.4685,Match
-,-,660,27.4375,Insertion
621,27.43309978,663,27.406,Match
624,27.40111771,666,27.406,Match
627,27.37081422,669,27.3435,Match
630,27.33981469,672,27.3435,Match
633,27.30975391,675,27.281,Match
636,27.27900837,678,27.281,Match
-,-,681,27.25,Insertion
639,27.24919235,684,27.2185,Match
642,27.21789426,687,27.2185,Match
645,27.18758676,690,27.156,Match
-,-,693,27.156,Insertion
-,-,696,27.125,Insertion
648,27.15662948,699,27.125,Match
651,27.12665538,702,27.0935,Match
654,27.09682721,705,27.0935,Match
-,-,708,27.031,Insertion
657,27.06712786,711,27.031,Match
-,-,714,27.0,Insertion
660,27.03680675,717,26.9685,Match
663,27.00821399,720,26.9685,Match
666,26.97816217,723,26.937,Match
669,26.94827513,726,26.906,Match
672,26.91934607,729,26.875,Match
675,26.89059145,732,26.8435,Match
678,26.86269067,735,26.8435,Match
681,26.83335722,738,26.812,Match
684,26.8049527,741,26.781,Match
687,26.77593825,744,26.781,Match
-,-,747,26.7185,Insertion
690,26.7478552,750,26.7185,Match
693,26.71998313,753,26.7185,Match
696,26.69214903,756,26.656,Match
-,-,759,26.656,Insertion
699,26.66371008,762,26.6245,Match
702,26.63618289,765,26.5935,Match
-,-,768,26.5935,Insertion
705,26.6088792,771,26.5625,Match
708,26.58161007,774,26.562,Match
-,-,777,26.531,Insertion
711,26.55454507,780,26.531,Match
-,-,783,26.4685,Insertion
714,26.52829711,786,26.4685,Match
717,26.50144899,789,26.4685,Match
720,26.47541838,792,26.406,Match
723,26.44879555,795,26.406,Match
726,26.42296881,798,26.406,Match
-,-,801,26.3435,Insertion
729,26.39574266,804,26.3435,Match
732,26.37017361,807,26.3435,Match
735,26.34323715,810,26.312,Match
738,26.31708996,813,26.312,Match
-,-,816,26.281,Insertion
741,26.29137608,819,26.25,Match
744,26.2655572,822,26.2185,Match
-,-,825,26.2185,Insertion
747,26.23916432,828,26.1875,Match
750,26.21441416,831,26.156,Match
753,26.18910771,834,26.156,Match
756,26.16457132,837,26.156,Match
759,26.13947916,840,26.156,Match
-,-,843,26.0935,Insertion
762,26.1151527,846,26.0935,Match
-,-,849,26.062,Insertion
-,-,852,26.031,Insertion
765,26.09029629,855,26.031,Match
768,26.06541224,858,26.0,Match
771,26.04079561,861,25.9995,Match
774,26.01693035,864,25.9685,Match
777,25.99254662,867,25.9685,Match
780,25.96810711,870,25.937,Match
783,25.94314885,873,25.906,Match
-,-,876,25.906,Insertion
-,-,879,25.906,Insertion
786,25.91900573,882,25.906,Match
789,25.89517051,885,25.8435,Match
-,-,888,25.8435,Insertion
792,25.87125661,891,25.8435,Match
795,25.84681101,894,25.781,Match
-,-,897,25.781,Insertion
798,25.82395368,900,25.781,Match
801,25.80058201,903,25.75,Match
-,-,906,25.7185,Insertion
804,25.77792171,909,25.7185,Match
807,25.75474857,912,25.7185,Match
810,25.73226818,915,25.7185,Match
813,25.70848375,918,25.687,Match
-,-,921,25.656,Insertion
-,-,924,25.656,Insertion
816,25.68546473,927,25.656,Match
819,25.66194408,930,25.625,Match
-,-,933,25.5935,Insertion
822,25.63996376,936,25.5935,Match
825,25.61669515,939,25.5935,Match
828,25.59417144,942,25.531,Match
-,-,945,25.531,Insertion
831,25.5711536,948,25.531,Match
834,25.5496729,951,25.531,Match
837,25.52772656,954,25.5,Match
840,25.5055852,957,25.4685,Match
-,-,960,25.4685,Insertion
-,-,963,25.4685,Insertion
843,25.48391178,966,25.4685,Match
846,25.46282385,969,25.406,Match
849,25.44125608,972,25.406,Match
852,25.42032938,975,25.406,Match
855,25.39811234,978,25.406,Match
858,25.37741418,981,25.3745,Match
861,25.35618393,984,25.3435,Match
864,25.3357225,987,25.3435,Match
867,25.31393052,990,25.3435,Match
870,25.29285691,993,25.3435,Match
873,25.27214024,996,25.3125,Match
876,25.25204998,999,25.281,Match
879,25.23150831,1002,25.281,Match
882,25.21158956,1005,25.281,Match
885,25.19122467,1008,25.281,Match
888,25.17148068,1011,25.2495,Match
891,25.15131191,1014,25.2185,Match
894,25.1304093,1017,25.2185,Match
897,25.11096161,1020,25.2185,Match
900,25.09159013,1023,25.1875,Match
903,25.07096706,1026,25.1875,Match
906,25.05181749,1029,25.156,Match
909,25.03224305,1032,25.156,Match
912,25.01326762,1035,25.156,Match
915,24.99386575,1038,25.125,Match
918,24.97505918,1041,25.0935,Match
921,24.95583124,1044,25.0935,Match
924,24.93717886,1047,25.0935,Match
927,24.9172941,1050,25.0935,Match
930,24.89886224,1053,25.0625,Match
933,24.88002386,1056,25.031,Match
936,24.86176415,1059,25.031,Match
939,24.84309572,1062,25.031,Match
942,24.82498621,1065,25.031,Match
945,24.80565684,1068,25.031,Match
948,24.78776357,1071,24.9685,Match
951,24.76947627,1074,24.9685,Match
954,24.75175086,1077,24.9685,Match
957,24.73362827,1080,24.9685,Match
960,24.71606466,1083,25.0,Match
963,24.69810871,1086,25.031,Match
966,24.6802368,-,-,Deletion
969,24.66291604,-,-,Deletion
972,24.64521058,-,-,Deletion
975,24.62758881,-,-,Deletion
978,24.6105119,-,-,Deletion
981,24.59351463,-,-,Deletion
984,24.57614039,-,-,Deletion
987,24.55804855,-,-,Deletion
990,24.54133334,-,-,Deletion
993,24.52390912,-,-,Deletion
996,24.50612732,-,-,Deletion
999,24.48892728,-,-,Deletion
1002,24.47137666,-,-,Deletion
1005,24.45520042,-,-,Deletion
1008,24.43783745,-,-,Deletion
1011,24.42183502,-,-,Deletion
1014,24.40464915,-,-,Deletion
1017,24.38881752,-,-,Deletion
1020,24.37180555,-,-,Deletion
1023,24.35612298,-,-,Deletion
1026,24.34008818,-,-,Deletion
1029,24.32373521,-,-,Deletion
1032,24.30786526,-,-,Deletion
1035,24.29248189,-,-,Deletion
1038,24.27674734,-,-,Deletion
1041,24.26149009,-,-,Deletion
1044,24.24588646,-,-,Deletion
1047,24.23075778,-,-,Deletion
1050,24.21528726,-,-,Deletion
1053,24.20028918,-,-,Deletion
1056,24.18495329,-,-,Deletion
1059,24.17008722,-,-,Deletion
1062,24.15488744,-,-,Deletion
1065,24.13935082,-,-,Deletion
1068,24.12392601,-,-,Deletion
1071,24.10975792,-,-,Deletion
1074,24.09486896,-,-,Deletion
1077,24.0804256,-,-,Deletion
1080,24.09449848,-,-,Deletion
1083,24.13566579,-,-,Deletion
1086,24.20237514,-,-,Deletion
1089,24.28996893,-,-,Deletion
1092,24.40055367,-,-,Deletion
1095,24.52902911,-,-,Deletion
1098,24.67744705,-,-,Deletion
1101,24.83895704,1089,25.1245,Match
1104,25.02015982,1092,25.2185,Match
1107,25.21103287,1095,25.3435,Match
1110,25.41909936,1098,25.437,Match
-,-,1101,25.5935,Insertion
1113,25.6618283,1104,25.781,Match
1116,25.920956,1107,25.9375,Match
-,-,1110,26.125,Insertion
1119,26.18048686,1113,26.3435,Match
1122,26.48417961,1116,26.5935,Match
1125,26.78445772,1119,26.8435,Match
1128,27.09551802,1122,27.0935,Match
1131,27.4021872,1125,27.375,Match
1134,27.71907443,1128,27.656,Match
1137,28.03074677,1131,27.9685,Match
1140,28.35213588,1134,28.281,Match
1143,28.66842841,1137,28.5625,Match
1146,28.9931668,1140,28.875,Match
1149,29.31220915,1143,29.156,Match
1152,29.64013455,1146,29.5,Match
1155,29.96106517,1149,29.7495,Match
1158,30.28971344,1152,30.062,Match
1161,30.61102714,1155,30.375,Match
1164,30.91175153,1158,30.6875,Match
1167,31.17897617,1161,31.0,Match
1170,31.42748164,1164,31.312,Match
1173,31.64683683,1167,31.531,Match
1176,31.85063642,1170,31.781,Match
1179,32.0327987,1173,32.031,Match
1182,32.19598876,1176,32.2185,Match
1185,32.34178701,-,-,Deletion
1188,32.47480457,1179,32.437,Match
1191,32.58976976,1182,32.5935,Match
1194,32.69437061,1185,32.781,Match
1197,32.78487668,1188,32.937,Match
1200,32.86628155,1191,33.062,Match
1203,32.93514028,1194,33.156,Match
1206,32.9959858,1197,33.2185,Match
1209,33.04634186,1200,33.3435,Match
1212,33.08962682,1203,33.4375,Match
1215,33.12338111,1206,33.5,Mismatch
1218,33.15171196,1209,33.531,Mismatch
1221,33.17283004,1212,33.5935,Mismatch
1224,33.18838308,1215,33.625,Mismatch
-,-,1218,33.6875,Insertion
-,-,1221,33.687,Insertion
-,-,1224,33.7185,Insertion
-,-,1227,33.7185,Insertion
-,-,1230,33.75,Insertion
-,-,1233,33.781,Insertion
-,-,1236,33.781,Insertion
-,-,1239,33.75,Insertion
-,-,1242,33.7185,Insertion
-,-,1245,33.7495,Insertion
-,-,1248,33.7185,Insertion
-,-,1251,33.687,Insertion
-,-,1254,33.656,Insertion
-,-,1257,33.656,Insertion
-,-,1260,33.5935,Insertion
-,-,1263,33.562,Insertion
1227,33.19801107,1266,33.531,Match
1230,33.20267475,1269,33.531,Match
1233,33.20252239,1272,33.4995,Match
1236,33.19792341,1275,33.4375,Match
1239,33.18867333,1278,33.437,Match
1242,33.17543492,1281,33.375,Match
1245,33.15919934,1284,33.312,Match
1248,33.13936411,1287,33.281,Match
1251,33.11802271,1290,33.2495,Match
1254,33.09257404,1293,33.2185,Match
1257,33.06618505,1296,33.156,Match
1260,33.03679974,1299,33.0935,Match
1263,33.00616036,1302,33.062,Match
1266,32.97194159,1305,33.031,Match
1269,32.93597124,1308,32.9685,Match
1272,32.89941524,-,-,Deletion
1275,32.86043836,1311,32.906,Match
1278,32.8219982,1314,32.8745,Match
1281,32.78128516,1317,32.8125,Match
1284,32.74054965,1320,32.781,Match
1287,32.69769306,1323,32.7185,Match
1290,32.65491792,1326,32.656,Match
1293,32.61044566,1329,32.625,Match
1296,32.5661153,1332,32.562,Match
1299,32.52021352,1335,32.5,Match
1302,32.47477803,1338,32.4685,Match
1305,32.42756939,1341,32.437,Match
1308,32.38113063,1344,32.375,Match
1311,32.33220458,1347,32.3435,Match
1314,32.28501645,1350,32.281,Match
1317,32.23616937,1353,32.2185,Match
1320,32.18842102,1356,32.156,Match
1323,32.13908105,1359,32.1245,Match
1326,32.09066761,1362,32.0625,Match
1329,32.04110122,1365,31.9995,Match
1332,31.99253635,1368,31.9375,Match
1335,31.94174023,1371,31.9375,Match
1338,31.89301475,1374,31.8745,Match
1341,31.84290525,1377,31.8125,Match
1344,31.7939057,1380,31.781,Match
1347,31.74389605,1383,31.7185,Match
1350,31.6950395,1386,31.656,Match
1353,31.64487854,1389,31.6245,Match
1356,31.59590492,1392,31.5935,Match
1359,31.54599218,1395,31.531,Match
1362,31.49729283,1398,31.4685,Match
1365,31.4463888,1401,31.406,Match
1368,31.39805607,1404,31.3435,Match
1371,31.34834491,1407,31.3435,Match
1374,31.30004629,1410,31.281,Match
1377,31.25056018,1413,31.2185,Match
1380,31.20249913,1416,31.187,Match
1383,31.15327376,1419,31.156,Match
1386,31.10548061,1422,31.0935,Match
1389,31.05654575,1425,31.062,Match
1392,31.00904989,1428,31.0,Match
1395,30.95962486,1431,30.937,Match
1398,30.91169423,1434,30.875,Match
1401,30.86347971,1437,30.875,Match
1404,30.81670928,1440,30.812,Match
1407,30.76884222,1443,30.781,Match
1410,30.72162048,1446,30.75,Match
1413,30.67414902,1449,30.687,Match
1416,30.62810983,1452,30.625,Match
1419,30.58101111,1455,30.625,Match
1422,30.5353333,1458,30.562,Match
1425,30.48861085,1461,30.5,Match
-,-,1464,30.437,Insertion
1428,30.44330442,1467,30.437,Match
-,-,1470,30.375,Insertion
1431,30.39696714,1473,30.375,Match
1434,30.35203974,1476,30.312,Match
1437,30.30609477,1479,30.25,Match
1440,30.26155242,1482,30.2185,Match
1443,30.21600525,1485,30.187,Match
1446,30.17185204,1488,30.125,Match
1449,30.12670725,1491,30.0935,Match
1452,30.08293285,1494,30.062,Match
1455,30.03820673,1497,30.0,Match
1458,29.9936722,1500,30.0,Match
1461,29.95050713,1503,29.937,Match
1464,29.90753974,1506,29.875,Match
1467,29.86361185,1509,29.8435,Match
1470,29.82104278,1512,29.781,Match
1473,29.77752457,1515,29.75,Match
1476,29.73535083,1518,29.7185,Match
1479,29.6922406,1521,29.687,Match
-,-,1524,29.656,Insertion
1482,29.65046322,1527,29.625,Match
1485,29.60776002,1530,29.562,Match
1488,29.56637839,1533,29.531,Match
1491,29.52408108,1536,29.5,Match
1494,29.48309127,1539,29.4685,Match
1497,29.44119988,1542,29.437,Match
1500,29.40060457,1545,29.375,Match
1503,29.3591132,1548,29.3435,Match
1506,29.31890837,1551,29.312,Match
